artifact,kind,source,campaign_id,commit,baseline_tag,protocol_version,image_manifest,image_config,sha256
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/blockNumber.json,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,0f5be260c03aa1854fb31fac2acaa32b9f1cb31c29f235f02ce8ce5cc202b536
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/bridgeContracts.json,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,243042f24858d0e9c8cf6ecac22e8fdbfaf026770930e351da9646941040a3d8
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/calls.tsv,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,a696c8f9cfbdde91979f7878d28d29e906c21ee795dfac8c9955f0411bfeeeae
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/chainId.json,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,57542f60e6a80a747e1722b9de65b9125a74522052ac6af20ca36555aad3b838
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/clientVersion.json,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d39e5bfeccd1c9efebcdbd050546d2f670f2f8b2c9d29fbdadf1d5bbc78623b1
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/feeParams.json,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,8fea6bd28f46852e37ceab906d5e42acb1bbc5cf806392f80df6e9e2feafd2d3
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/gasPrice.json,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,5c4dda5068b53317fce0a0da0af69af0d171dc0ffc8a360c3354139bd1e9dbf0
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/l1BatchDetails.json,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,31d97e93c44845be367a40f086feea4772c507b3636972924d969208b8a2a6c1
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/l1BatchDetailsPrev.json,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,2bb6ed4af972eb5c31473f854a3fa9022a923a83feb9ed40a3a4845da333262b
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/l1BatchNumber.json,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,eee2723f9551311f5d0761ff45304f4091799f3287009c23c28d405d4af325b8
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/latestBlock.json,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,238456ed168d5bdec8475e4c7cbf2fc4d978aeff6c33bff45c5a98cd8af20182
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/meta.txt,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,c3b09371160c3c7f6b840d75a6796e3c2971627aaaf6ebfe55c5599f597430e5
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/20260925T121116Z/protocolVersion.json,record,"chainbench/adapters/eravm/observe-public.sh (read-only JSON-RPC to ZKsync Era Sepolia, campaign host)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,796486dfd24d6fb4023237049990f7d0a6f7f8243eb69626111054e898c4a3a6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/observation/CLASSIFICATION.md,hand-written,-,full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,6dc8e39cd16a380f761edc91386cb3f3a72198b82dbd79a4888d1eb6661aa5f9
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/SHA256SUMS,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,9172e28adb593664038bb2b1c5a6937dea50ba832bc0f68cb38505d4d6a07153
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/author-l2-20260925T125807Z.txt,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,4d8c79aee2aec2e11c819a5f86839af2bdedbac59ac22287697f3edb67461104
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/dry-run.log,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,508427e2620bc8790edfad086239bf49e5eabd2dc43279dc2e40f6c1c0e7ce95
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-a/build_manifest.eravm.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,60f5f73114ef0639b8036f2fa560dafd5f56f4dd0db9664a5544e164c2f1a504
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-a/compile_sizes.csv,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,103582adcc6c9d0c3e687af7484e9cf6d565a528dd9aac975a50f97be9358dd6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-a/env_check.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,bfe28d238f173331bd8b7a255db354e8286c78b5a53f693d470214e22ef9a1f5
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-a/environment.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,6087776751018443002b75391cec604244a136a298c3d11bf813a9a537731bcd
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-a/local_l2_ops.csv,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,9acccaaa66086873cd2a84ae228f2c7936923514a382416e3e585b95c7407aac
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-a/run.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,092cd294ad09abd473bb1e1bc64badab7d5c7038b730136751555a2cfe715995
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-a/summary.csv,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,33d6d5b8fddc0f28bfb2fdda21c6cf468f2d4cdbea420dca50103bd24ef56a39
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-a/validation.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,ada3d1891db5ef2b6044d51ca6156a8a3e8856bdec745fdcdf99849148809ee4
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-b/build_manifest.eravm.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,60f5f73114ef0639b8036f2fa560dafd5f56f4dd0db9664a5544e164c2f1a504
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-b/compare_determinism.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,6af87a33f1aa5aec2260381efaa7cc11d1be1d65cf8daa4102eb61fc1dcc06a3
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-b/env_check.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,50c7f4004fb9c48c0b2bf5afbd0c7873265d4cf5c6f702d61fbf08da984f7d16
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-b/environment.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,6087776751018443002b75391cec604244a136a298c3d11bf813a9a537731bcd
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-b/local_l2_ops.csv,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,5c4c6849834df8fac41fe1d9b4b1df71912aab0909ee1213fe242f40ad1c359c
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-b/run.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,ae809cf07b692ba4f55e9d0f423552b62ec81605d9f3e49c1eeb7108303afe83
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/dry-l2-3e0f6c8-20260925T125852Z/run-b/validation.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,42cfd426d9a5b74e319df17f230fec90157a2d8d156922c7f5431fe7ca8777d8
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/image/IMAGE-ARCHIVE-L2.arm64.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,1cee5db9c4a751cd272ba1e10288313fc2bc334e939d11eb54fd3a3b50968b27
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/image/accepted-compare-amd64.txt,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,4b347a7641316a601aae83f7858450eb659f12bff2efc5952b13550461725bfb
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/image/chainbench-l2-arm64.index.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,653345ba8a058fed22562777905ffd9defa9e6f5d6423376464549f8e119426d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/image/chainbench-l2-arm64.listing.txt,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,1debc722ef5a35e41705ab70f562c8b41e5d60fc0365f34f87705a4ba36a7224
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/image/identity-amd64.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,dc3ecc1348f1702bb9ae6110e21870192effc20f9423f4e2ed5f510ce29be999
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/image/identity-arm64.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,735e10a1c38d7e7e9c05cc4717975b2bae5431163d17dde12acdb7e6b4a35ee6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-20260925T125836Z/environment.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,6087776751018443002b75391cec604244a136a298c3d11bf813a9a537731bcd
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-20260925T125836Z/run.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,cdbe615605256d34e91e811a0d2d5a0d78f6487db0cf2a089d6d1aaa47ad32a6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-20260925T125836Z/smoke_check.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,dd18e88bffa403a7d222ec9b4a15adb7d582235082b1c70cf36368f53eb81d46
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-20260925T125836Z/validation.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,052fb7fd158f32f1477d67d1e98dafdf032ebb3f8debb2ccb859f682f81235ca
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-20260925T130025Z/environment.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,6087776751018443002b75391cec604244a136a298c3d11bf813a9a537731bcd
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-20260925T130025Z/run.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,86af07047b86ab719a7e645005769a3ffe997d531d251ea8527e829946ffdfba
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-20260925T130025Z/smoke_check.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,dfc284950421fb1a94ea81c0eb975567c5aa6751299e61f48d8a473e14722158
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-20260925T130025Z/validation.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,5ce9378fc44952d071e9fa060de76315c8029d24f7ba26a298add57fc88753aa
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-amd64-20260925T130006Z/environment.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,5c0d25c4059884f4019150d864c9bc02c1770017b41786ffbe9eec7ff2da9d55
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-amd64-20260925T130006Z/run.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,e123115ee69f45d16f146c3a26b1390feeda3a62f1f16efee9d71b60c89e9022
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-amd64-20260925T130006Z/smoke_check.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,ad95b063bbb7c09583fd74e1f9da6bdedb74e07c126f933f8f63b217daafe674
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/l2/readiness/smoke/smoke-l2-amd64-20260925T130006Z/validation.json,record,chainbench/run.sh author-l2 (campaign host; copied run records; not scientific data),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,0b7f55eee6f6a569902e0f921a3d66c1061d186905da256d4b6f2bfc9db457c4
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/notes/DRY-RUN-packaged-83a7eb7.md,generated,"chainbench/workloads/zcorp/record_campaign.py (earlier, superseded packaged dry run)",full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,ccae42d5109d2d9d970427dcd0ad4457df215270343b6969d824811109fac859
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/notes/DRY-RUN-readiness-e141816.md,generated,chainbench/scripts/record_campaign.py at the readiness commit (earlier readiness dry run),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,a448a113d7f6539d331c6ecaad03100e79468b9ac4f9bd0913b721a9abfb2149
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/notes/DRY-RUN.md,generated,chainbench/workloads/zcorp/record_campaign.py,full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,961e97ca6f7c96340035e0ec307b9fd0ca1144e076b8407cb874dfe783d3cb5d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/notes/PORTABILITY.md,hand-written,-,full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,de5833c1db980ac2c4f5d8b10dbd492b0df130b3e16b83a95878514e82c20933
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/notes/PROOFSET-GENERATION.md,hand-written,-,full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,3a04cf986ab2f08e6dcfabc350832aeeb9e1f263ed8e1fd66ec0759eecd17487
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/validation/proofset-offchain.json,generated,scripts/analysis/verify_chain_proofset.js (needs the manifest-covered vkeys under data/),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,02507dab74db400504d53a82b38797b0d4a81017b6c7327b0989b7e5a99b8c9f
csi/campaigns/prover/CSI-PROVER-01/HOST-ACTIVITY-NOTE.md,hand-written,-,campaign-20260925T060607Z,dc13ddd3e4561e5d69fe372fe3cb2d550bfb2b81,rerun-baseline-20260925,v3,sha256:257d9d8a106dcb9efc1768136119106e88e314d6779be543bdbe49e3b267e5a5,sha256:3f3ad4add97c954e9492e621f9844671c0ccf0ae51495c1fef0d09af0d2d32ab,6df7860f8e199c6654bf02a7040bd1d54c87d90e388344c35da79438ebd635d0
csi/campaigns/prover/CSI-PROVER-01/SOURCE.sha256,generated,results/postcorr-20260925,campaign-20260925T060607Z,dc13ddd3e4561e5d69fe372fe3cb2d550bfb2b81,rerun-baseline-20260925,v3,sha256:257d9d8a106dcb9efc1768136119106e88e314d6779be543bdbe49e3b267e5a5,sha256:3f3ad4add97c954e9492e621f9844671c0ccf0ae51495c1fef0d09af0d2d32ab,482259f41ace9d53a40813e8d5c9caa310c5280b3012333b488700b31abebbfe
csi/campaigns/prover/CSI-PROVER-01/campaign.json,generated,scripts/release/build_csi_bundle.py,campaign-20260925T060607Z,dc13ddd3e4561e5d69fe372fe3cb2d550bfb2b81,rerun-baseline-20260925,v3,sha256:257d9d8a106dcb9efc1768136119106e88e314d6779be543bdbe49e3b267e5a5,sha256:3f3ad4add97c954e9492e621f9844671c0ccf0ae51495c1fef0d09af0d2d32ab,8732ab613122e0bf16840cf36acdf64743c1e8e7614b4f23dba98d8a77044746
csi/campaigns/prover/CSI-PROVER-01/derived/derivation.json,generated,scripts/analysis/derive_prover.py <- results/postcorr-20260925,campaign-20260925T060607Z,dc13ddd3e4561e5d69fe372fe3cb2d550bfb2b81,rerun-baseline-20260925,v3,sha256:257d9d8a106dcb9efc1768136119106e88e314d6779be543bdbe49e3b267e5a5,sha256:3f3ad4add97c954e9492e621f9844671c0ccf0ae51495c1fef0d09af0d2d32ab,ceb7a46af4109b7c01dc9ac852c9f777c784d23964ff1eb52a0953f072dd1c27
csi/campaigns/prover/CSI-PROVER-01/derived/prover_boundary.csv,generated,scripts/analysis/derive_prover.py <- results/postcorr-20260925,campaign-20260925T060607Z,dc13ddd3e4561e5d69fe372fe3cb2d550bfb2b81,rerun-baseline-20260925,v3,sha256:257d9d8a106dcb9efc1768136119106e88e314d6779be543bdbe49e3b267e5a5,sha256:3f3ad4add97c954e9492e621f9844671c0ccf0ae51495c1fef0d09af0d2d32ab,73a155c2d43e494bfcdb9e926466d7a58d50e1360b5ca1125dedd4497c32b867
csi/campaigns/prover/CSI-PROVER-01/derived/prover_containers.csv,generated,scripts/analysis/derive_prover.py <- results/postcorr-20260925,campaign-20260925T060607Z,dc13ddd3e4561e5d69fe372fe3cb2d550bfb2b81,rerun-baseline-20260925,v3,sha256:257d9d8a106dcb9efc1768136119106e88e314d6779be543bdbe49e3b267e5a5,sha256:3f3ad4add97c954e9492e621f9844671c0ccf0ae51495c1fef0d09af0d2d32ab,9e5bdeef88d45656f9ba83687276f15471fa9ee8a60c13d284ec299c3da02831
csi/campaigns/prover/CSI-PROVER-01/derived/prover_crossbackend.csv,generated,scripts/analysis/derive_prover.py <- results/postcorr-20260925,campaign-20260925T060607Z,dc13ddd3e4561e5d69fe372fe3cb2d550bfb2b81,rerun-baseline-20260925,v3,sha256:257d9d8a106dcb9efc1768136119106e88e314d6779be543bdbe49e3b267e5a5,sha256:3f3ad4add97c954e9492e621f9844671c0ccf0ae51495c1fef0d09af0d2d32ab,cd17877495bb822402b1cb16531eac92607b883e06cae64217fe105444721c16
csi/campaigns/prover/CSI-PROVER-01/derived/prover_diagnostic.csv,generated,scripts/analysis/derive_prover.py <- results/postcorr-20260925,campaign-20260925T060607Z,dc13ddd3e4561e5d69fe372fe3cb2d550bfb2b81,rerun-baseline-20260925,v3,sha256:257d9d8a106dcb9efc1768136119106e88e314d6779be543bdbe49e3b267e5a5,sha256:3f3ad4add97c954e9492e621f9844671c0ccf0ae51495c1fef0d09af0d2d32ab,26760c3663958a87f701a888d366cc08499b460a57045d3e9bb5ce48c8cfe3ae
csi/campaigns/prover/CSI-PROVER-01/derived/prover_scaling.csv,generated,scripts/analysis/derive_prover.py <- results/postcorr-20260925,campaign-20260925T060607Z,dc13ddd3e4561e5d69fe372fe3cb2d550bfb2b81,rerun-baseline-20260925,v3,sha256:257d9d8a106dcb9efc1768136119106e88e314d6779be543bdbe49e3b267e5a5,sha256:3f3ad4add97c954e9492e621f9844671c0ccf0ae51495c1fef0d09af0d2d32ab,8153e55f376085b9a57562d3affae93d63f1e7124f420266f9447aececb9c62d
csi/campaigns/prover/CSI-PROVER-01/derived/prover_stage_summary.csv,generated,scripts/analysis/derive_prover.py <- results/postcorr-20260925,campaign-20260925T060607Z,dc13ddd3e4561e5d69fe372fe3cb2d550bfb2b81,rerun-baseline-20260925,v3,sha256:257d9d8a106dcb9efc1768136119106e88e314d6779be543bdbe49e3b267e5a5,sha256:3f3ad4add97c954e9492e621f9844671c0ccf0ae51495c1fef0d09af0d2d32ab,0b2c8041a2e02466c9df5de622e427be1732327e4c9e2546ab987302ae26a4a1
csi/campaigns/prover/CSI-PROVER-01/derived/prover_verify.csv,generated,scripts/analysis/derive_prover.py <- results/postcorr-20260925,campaign-20260925T060607Z,dc13ddd3e4561e5d69fe372fe3cb2d550bfb2b81,rerun-baseline-20260925,v3,sha256:257d9d8a106dcb9efc1768136119106e88e314d6779be543bdbe49e3b267e5a5,sha256:3f3ad4add97c954e9492e621f9844671c0ccf0ae51495c1fef0d09af0d2d32ab,55d30a33f4993bd61ea6e803dafca449b275880e31fc896fb6e465b112863dc3
